REGION_ID,YEAR,TIMESLICE,value
1,2050,3778,52164
1,2050,3779,52472
1,2050,3780,53315
1,2050,3781,53634
1,2050,3782,53775
1,2050,3783,52722
1,2050,3784,52820
1,2050,3785,53450
1,2050,3786,54527
1,2050,3787,53875
1,2050,3788,51680
1,2050,3789,51659
1,2050,3790,55011
1,2050,3791,54458
1,2050,3792,49972
1,2050,3793,48430
1,2050,3794,45699
1,2050,3795,44229
1,2050,3796,41451
1,2050,3797,38679
1,2050,3798,42467
1,2050,3799,47563
1,2050,3800,50428
1,2050,3801,51957
1,2050,3802,51958
1,2050,3803,52227
1,2050,3804,53077
1,2050,3805,53023
1,2050,3806,52944
1,2050,3807,51459
1,2050,3808,51397
1,2050,3809,51969
1,2050,3810,52645
1,2050,3811,51798
1,2050,3812,50096
1,2050,3813,50163
1,2050,3814,53657
1,2050,3815,53318
1,2050,3816,45599
1,2050,3817,43780
1,2050,3818,41109
1,2050,3819,39213
1,2050,3820,36725
1,2050,3821,33898
1,2050,3822,34644
1,2050,3823,37192
1,2050,3824,40300
1,2050,3825,42776
1,2050,3826,43360
1,2050,3827,43866
1,2050,3828,45664
1,2050,3829,44806
1,2050,3830,43919
1,2050,3831,42767
1,2050,3832,42611
1,2050,3833,43325
1,2050,3834,44443
1,2050,3835,44177
1,2050,3836,43232
1,2050,3837,43108
1,2050,3838,46474
1,2050,3839,46793
1,2050,3840,43557
1,2050,3841,41990
1,2050,3842,39339
1,2050,3843,37400
1,2050,3844,34710
1,2050,3845,31357
1,2050,3846,31256
1,2050,3847,32977
1,2050,3848,35735
1,2050,3849,38264
1,2050,3850,39630
1,2050,3851,40785
1,2050,3852,42935
1,2050,3853,41801
1,2050,3854,40612
1,2050,3855,39313
1,2050,3856,39258
1,2050,3857,40331
1,2050,3858,41884
1,2050,3859,42791
1,2050,3860,42838
1,2050,3861,43002
1,2050,3862,45870
1,2050,3863,45889
1,2050,3864,46027
1,2050,3865,44881
1,2050,3866,42153
1,2050,3867,40984
1,2050,3868,38581
1,2050,3869,36608
1,2050,3870,40861
1,2050,3871,46203
1,2050,3872,49479
1,2050,3873,51187
1,2050,3874,51306
1,2050,3875,51771
1,2050,3876,52578
1,2050,3877,52807
1,2050,3878,52667
1,2050,3879,51371
1,2050,3880,51137
1,2050,3881,51678
1,2050,3882,53021
1,2050,3883,52602
1,2050,3884,50637
1,2050,3885,50227
1,2050,3886,53241
1,2050,3887,52735
1,2050,3888,49073
1,2050,3889,47755
1,2050,3890,45040
1,2050,3891,43644
1,2050,3892,41005
1,2050,3893,38420
1,2050,3894,42309
1,2050,3895,47303
1,2050,3896,50394
1,2050,3897,51797
1,2050,3898,51751
1,2050,3899,52041
1,2050,3900,52526
1,2050,3901,52633
1,2050,3902,52401
1,2050,3903,51161
1,2050,3904,51015
1,2050,3905,51605
1,2050,3906,52932
1,2050,3907,52556
1,2050,3908,50583
1,2050,3909,50307
1,2050,3910,53405
1,2050,3911,53136
1,2050,3912,48877
1,2050,3913,47579
1,2050,3914,44879
1,2050,3915,43492
1,2050,3916,40865
1,2050,3917,38308
1,2050,3918,42221
1,2050,3919,47214
1,2050,3920,50316
1,2050,3921,51720
1,2050,3922,51664
1,2050,3923,51937
1,2050,3924,52396
1,2050,3925,52473
1,2050,3926,52193
1,2050,3927,50926
1,2050,3928,50763
1,2050,3929,51350
1,2050,3930,52728
1,2050,3931,52386
1,2050,3932,50415
1,2050,3933,50123
1,2050,3934,53203
1,2050,3935,52980
1,2050,3936,48769
1,2050,3937,47475
1,2050,3938,44778
1,2050,3939,43390
1,2050,3940,40765
1,2050,3941,38232
1,2050,3942,42171
1,2050,3943,47166
1,2050,3944,50287
1,2050,3945,51684
1,2050,3946,51599
1,2050,3947,51845
1,2050,3948,52267
1,2050,3949,52298
1,2050,3950,51951
1,2050,3951,50638
1,2050,3952,50455
1,2050,3953,51045
1,2050,3954,52510
1,2050,3955,52247
1,2050,3956,50297
1,2050,3957,49990
1,2050,3958,53060
1,2050,3959,52888
1,2050,3960,48758
1,2050,3961,47452
1,2050,3962,44681
1,2050,3963,43366
1,2050,3964,40773
1,2050,3965,38126
1,2050,3966,42132
1,2050,3967,47185
1,2050,3968,50164
1,2050,3969,51632
1,2050,3970,51523
1,2050,3971,51464
1,2050,3972,51999
1,2050,3973,51637
1,2050,3974,50982
1,2050,3975,49326
1,2050,3976,48801
1,2050,3977,49386
1,2050,3978,50579
1,2050,3979,50033
1,2050,3980,48491
1,2050,3981,48448
1,2050,3982,51917
1,2050,3983,51985
1,2050,3984,44592
1,2050,3985,42943
1,2050,3986,40286
1,2050,3987,38453
1,2050,3988,35942
1,2050,3989,33455
1,2050,3990,34319
1,2050,3991,36765
1,2050,3992,39960
1,2050,3993,42407
1,2050,3994,42792
1,2050,3995,43145
1,2050,3996,44728
1,2050,3997,43561
1,2050,3998,42245
1,2050,3999,40636
1,2050,4000,40201
1,2050,4001,40888
1,2050,4002,42356
1,2050,4003,42471
1,2050,4004,41379
1,2050,4005,41137
1,2050,4006,44493
1,2050,4007,45375
1,2050,4008,42312
1,2050,4009,40887
1,2050,4010,38305
1,2050,4011,36439
1,2050,4012,33890
1,2050,4013,30868
1,2050,4014,31079
1,2050,4015,32864
1,2050,4016,35764
1,2050,4017,38086
1,2050,4018,39226
1,2050,4019,40113
1,2050,4020,42042
1,2050,4021,40651
1,2050,4022,39093
1,2050,4023,37470
1,2050,4024,37364
1,2050,4025,38344
1,2050,4026,40420
1,2050,4027,41684
1,2050,4028,41795
1,2050,4029,41857
1,2050,4030,44621
1,2050,4031,45124
1,2050,4032,45391
1,2050,4033,44342
1,2050,4034,41659
1,2050,4035,40385
1,2050,4036,38067
1,2050,4037,36255
1,2050,4038,40548
1,2050,4039,45873
1,2050,4040,49232
1,2050,4041,50762
1,2050,4042,50719
1,2050,4043,50971
1,2050,4044,51726
1,2050,4045,51821
1,2050,4046,51304
1,2050,4047,49957
1,2050,4048,49741
1,2050,4049,50520
1,2050,4050,52241
1,2050,4051,52165
1,2050,4052,50120
1,2050,4053,49686
1,2050,4054,52544
1,2050,4055,52432
1,2050,4056,48833
1,2050,4057,47547
1,2050,4058,44853
1,2050,4059,43466
1,2050,4060,40811
1,2050,4061,38370
1,2050,4062,42327
1,2050,4063,47397
1,2050,4064,50655
1,2050,4065,52099
1,2050,4066,51920
1,2050,4067,52075
1,2050,4068,52431
1,2050,4069,52354
1,2050,4070,51964
1,2050,4071,50489
1,2050,4072,50319
1,2050,4073,50955
1,2050,4074,52394
1,2050,4075,51961
1,2050,4076,50087
1,2050,4077,49872
1,2050,4078,52980
1,2050,4079,52836
1,2050,4080,48742
1,2050,4081,47455
1,2050,4082,44762
1,2050,4083,43376
1,2050,4084,40713
1,2050,4085,38242
1,2050,4086,42166
1,2050,4087,47200
1,2050,4088,50402
1,2050,4089,51880
1,2050,4090,51771
1,2050,4091,52000
1,2050,4092,52414
1,2050,4093,52396
1,2050,4094,52072
1,2050,4095,50634
1,2050,4096,50489
1,2050,4097,51136
1,2050,4098,52557
1,2050,4099,52097
1,2050,4100,50217
1,2050,4101,49990
1,2050,4102,53100
1,2050,4103,52918
1,2050,4104,48786
1,2050,4105,47494
1,2050,4106,44798
1,2050,4107,43417
1,2050,4108,40748
1,2050,4109,38238
1,2050,4110,42117
1,2050,4111,47140
1,2050,4112,50325
1,2050,4113,51861
1,2050,4114,51862
1,2050,4115,52195
1,2050,4116,52664
1,2050,4117,52748
1,2050,4118,52612
1,2050,4119,51347
1,2050,4120,51345
1,2050,4121,52089
1,2050,4122,53391
1,2050,4123,52870
1,2050,4124,50981
1,2050,4125,50818
1,2050,4126,54028
1,2050,4127,53657
1,2050,4128,49366
1,2050,4129,48073
1,2050,4130,45246
1,2050,4131,44029
1,2050,4132,41315
1,2050,4133,38716
1,2050,4134,42421
1,2050,4135,47419
1,2050,4136,50551
1,2050,4137,52201
1,2050,4138,52386
1,2050,4139,52887
1,2050,4140,53705
1,2050,4141,53892
1,2050,4142,54036
1,2050,4143,53182
1,2050,4144,53192
1,2050,4145,54207
1,2050,4146,54566
1,2050,4147,53303
1,2050,4148,51576
1,2050,4149,51677
1,2050,4150,55353
1,2050,4151,54872
1,2050,4152,46622
1,2050,4153,44965
1,2050,4154,42490
1,2050,4155,40776
1,2050,4156,38385
1,2050,4157,35539
1,2050,4158,36255
1,2050,4159,39002
1,2050,4160,42112
1,2050,4161,45010
1,2050,4162,46228
1,2050,4163,47245
1,2050,4164,49272
1,2050,4165,48874
1,2050,4166,48746
1,2050,4167,48073
1,2050,4168,48053
1,2050,4169,48891
1,2050,4170,48952
1,2050,4171,47895
1,2050,4172,46526
1,2050,4173,46379
1,2050,4174,49759
1,2050,4175,49518
1,2050,4176,45613
1,2050,4177,44039
1,2050,4178,41367
1,2050,4179,39572
1,2050,4180,36969
1,2050,4181,33439
1,2050,4182,33136
1,2050,4183,35270
1,2050,4184,37983
1,2050,4185,40859
1,2050,4186,42661
1,2050,4187,44105
1,2050,4188,46238
1,2050,4189,45325
1,2050,4190,44662
1,2050,4191,43647
1,2050,4192,43574
1,2050,4193,44452
1,2050,4194,45225
1,2050,4195,45497
1,2050,4196,45433
1,2050,4197,45567
1,2050,4198,48481
1,2050,4199,48045
1,2050,4200,47302
1,2050,4201,46191
1,2050,4202,43394
1,2050,4203,42174
1,2050,4204,39831
1,2050,4205,37873
1,2050,4206,41701
1,2050,4207,47040
1,2050,4208,50326
1,2050,4209,52139
1,2050,4210,52611
1,2050,4211,53222
1,2050,4212,54010
1,2050,4213,54372
1,2050,4214,54415
1,2050,4215,53204
1,2050,4216,53085
1,2050,4217,53692
1,2050,4218,54681
1,2050,4219,53945
1,2050,4220,51778
1,2050,4221,51343
1,2050,4222,54427
1,2050,4223,53880
1,2050,4224,49630
1,2050,4225,48220
1,2050,4226,45445
1,2050,4227,44130
1,2050,4228,41411
1,2050,4229,38790
1,2050,4230,42321
1,2050,4231,47362
1,2050,4232,50435
1,2050,4233,51985
1,2050,4234,52041
1,2050,4235,52362
1,2050,4236,52980
1,2050,4237,53153
1,2050,4238,53008
1,2050,4239,51805
1,2050,4240,51694
1,2050,4241,52199
1,2050,4242,53390
1,2050,4243,52868
1,2050,4244,50939
1,2050,4245,50709
1,2050,4246,53985
1,2050,4247,53645
1,2050,4248,49136
1,2050,4249,47774
1,2050,4250,45039
1,2050,4251,43750
1,2050,4252,41063
1,2050,4253,38510
1,2050,4254,42101
1,2050,4255,47141
1,2050,4256,50240
1,2050,4257,51778
1,2050,4258,51815
1,2050,4259,52127
1,2050,4260,52743
1,2050,4261,52904
1,2050,4262,52725
1,2050,4263,51516
1,2050,4264,51422
1,2050,4265,51966
1,2050,4266,53230
1,2050,4267,52760
1,2050,4268,50871
1,2050,4269,50673
1,2050,4270,53978
1,2050,4271,53662
1,2050,4272,49164
1,2050,4273,47815
1,2050,4274,45093
1,2050,4275,43816
1,2050,4276,41137
1,2050,4277,38581
1,2050,4278,42168
1,2050,4279,47224
1,2050,4280,50332
1,2050,4281,51898
1,2050,4282,51971
1,2050,4283,52317
1,2050,4284,52967
1,2050,4285,53178
1,2050,4286,53085
1,2050,4287,51946
1,2050,4288,51901
1,2050,4289,52467
1,2050,4290,53667
1,2050,4291,53148
1,2050,4292,51245
1,2050,4293,51064
1,2050,4294,54397
1,2050,4295,53995
1,2050,4296,49529
1,2050,4297,48161
1,2050,4298,45474
1,2050,4299,44116
1,2050,4300,41430
1,2050,4301,38701
1,2050,4302,42180
1,2050,4303,47064
1,2050,4304,50138
1,2050,4305,51920
1,2050,4306,52159
1,2050,4307,52457
1,2050,4308,53138
1,2050,4309,52984
1,2050,4310,52712
1,2050,4311,51392
1,2050,4312,51041
1,2050,4313,51768
1,2050,4314,52420
1,2050,4315,51584
1,2050,4316,49856
1,2050,4317,49998
1,2050,4318,53407
1,2050,4319,53107
1,2050,4320,45447
1,2050,4321,43595
1,2050,4322,41070
1,2050,4323,39336
1,2050,4324,36771
1,2050,4325,34193
1,2050,4326,34903
1,2050,4327,37262
1,2050,4328,40463
1,2050,4329,43031
1,2050,4330,43626
1,2050,4331,44313
1,2050,4332,46013
1,2050,4333,44959
1,2050,4334,44124
1,2050,4335,42776
1,2050,4336,42526
1,2050,4337,43212
1,2050,4338,44480
1,2050,4339,44164
1,2050,4340,42984
1,2050,4341,42894
1,2050,4342,46212
1,2050,4343,46754
1,2050,4344,43357
1,2050,4345,41760
1,2050,4346,39205
1,2050,4347,37367
1,2050,4348,34726
1,2050,4349,31526
1,2050,4350,31312
1,2050,4351,33176
1,2050,4352,35942
1,2050,4353,38517
1,2050,4354,40031
1,2050,4355,41319
1,2050,4356,43261
1,2050,4357,42264
1,2050,4358,41100
1,2050,4359,39882
1,2050,4360,39882
1,2050,4361,40975
1,2050,4362,42381
1,2050,4363,43199
1,2050,4364,43343
1,2050,4365,43479
1,2050,4366,46601
1,2050,4367,46648
1,2050,4368,46248
1,2050,4369,45060
1,2050,4370,42252
1,2050,4371,40948
1,2050,4372,38720
1,2050,4373,36658
1,2050,4374,40404
1,2050,4375,45633
1,2050,4376,49044
1,2050,4377,50906
1,2050,4378,51337
1,2050,4379,51746
1,2050,4380,52751
1,2050,4381,52995
1,2050,4382,52917
1,2050,4383,51535
1,2050,4384,51286
1,2050,4385,51827
1,2050,4386,52808
1,2050,4387,52354
1,2050,4388,50681
1,2050,4389,50490
1,2050,4390,53687
1,2050,4391,53379
1,2050,4392,49103
1,2050,4393,47700
1,2050,4394,44940
1,2050,4395,43490
1,2050,4396,40842
1,2050,4397,38349
1,2050,4398,41719
1,2050,4399,46585
1,2050,4400,50080
1,2050,4401,51777
1,2050,4402,51937
1,2050,4403,52305
1,2050,4404,52860
1,2050,4405,52909
1,2050,4406,52725
1,2050,4407,51417
1,2050,4408,51275
1,2050,4409,51835
1,2050,4410,52961
1,2050,4411,52588
1,2050,4412,50769
1,2050,4413,50451
1,2050,4414,53676
1,2050,4415,53421
1,2050,4416,49009
1,2050,4417,47637
1,2050,4418,44905
1,2050,4419,43480
1,2050,4420,40854
1,2050,4421,38376
1,2050,4422,41755
1,2050,4423,46639
1,2050,4424,50142
1,2050,4425,51870
1,2050,4426,52075
1,2050,4427,52485
1,2050,4428,53083
1,2050,4429,53198
1,2050,4430,53129
1,2050,4431,51932
1,2050,4432,51892
1,2050,4433,52532
1,2050,4434,53604
1,2050,4435,53185
1,2050,4436,51369
1,2050,4437,51094
1,2050,4438,54373
1,2050,4439,53974
1,2050,4440,49421
1,2050,4441,48036
1,2050,4442,45295
1,2050,4443,43877
1,2050,4444,41259
1,2050,4445,38747
1,2050,4446,42092
1,2050,4447,47036
1,2050,4448,50555
1,2050,4449,52372
1,2050,4450,52688
1,2050,4451,53173
1,2050,4452,53827
1,2050,4453,54014
1,2050,4454,54079
1,2050,4455,52952
1,2050,4456,52924
1,2050,4457,53517
1,2050,4458,54386
1,2050,4459,53817
1,2050,4460,51918
1,2050,4461,51608
1,2050,4462,54866
1,2050,4463,54324
1,2050,4464,50096
1,2050,4465,48637
1,2050,4466,45834
1,2050,4467,44331
1,2050,4468,41623
1,2050,4469,39137
1,2050,4470,42357
1,2050,4471,47090
1,2050,4472,50430
1,2050,4473,52243
1,2050,4474,52519
1,2050,4475,52790
1,2050,4476,53544
1,2050,4477,53532
1,2050,4478,53315
1,2050,4479,51979
1,2050,4480,51898
1,2050,4481,52664
1,2050,4482,53281
1,2050,4483,52179
1,2050,4484,50671
1,2050,4485,50684
1,2050,4486,54233
1,2050,4487,53751
1,2050,4488,46336
1,2050,4489,44367
1,2050,4490,41698
1,2050,4491,39765
1,2050,4492,37178
1,2050,4493,34511
1,2050,4494,35143
1,2050,4495,37332
1,2050,4496,40520
1,2050,4497,43184
1,2050,4498,44145
1,2050,4499,44708
1,2050,4500,46419
1,2050,4501,45629
1,2050,4502,45119
1,2050,4503,44221
1,2050,4504,44256
1,2050,4505,44937
1,2050,4506,45524
1,2050,4507,45085
1,2050,4508,44188
1,2050,4509,44752
1,2050,4510,48801
1,2050,4511,48797
1,2050,4512,44670
1,2050,4513,43053
1,2050,4514,40352
1,2050,4515,38478
1,2050,4516,35799
1,2050,4517,32515
1,2050,4518,32327
1,2050,4519,33973
1,2050,4520,36670
1,2050,4521,39503
1,2050,4522,41072
1,2050,4523,42463
1,2050,4524,44620
1,2050,4525,43879
1,2050,4526,43270
1,2050,4527,42365
1,2050,4528,42440
1,2050,4529,43170
1,2050,4530,43842
1,2050,4531,44476
1,2050,4532,44816
1,2050,4533,45677
1,2050,4534,49492
1,2050,4535,49052
1,2050,4536,47536
1,2050,4537,46241
1,2050,4538,43515
1,2050,4539,42311
1,2050,4540,40186
1,2050,4541,38211
1,2050,4542,41660
1,2050,4543,46699
1,2050,4544,50551
1,2050,4545,52844
1,2050,4546,53804
1,2050,4547,54558
1,2050,4548,55559
1,2050,4549,56273
1,2050,4550,56828
1,2050,4551,56002
1,2050,4552,56035
1,2050,4553,56543
1,2050,4554,56970
1,2050,4555,56270
1,2050,4556,54418
1,2050,4557,54022
1,2050,4558,57423
1,2050,4559,56152
1,2050,4560,51329
1,2050,4561,49988
1,2050,4562,47301
1,2050,4563,45944
1,2050,4564,43371
1,2050,4565,40753
1,2050,4566,43743
1,2050,4567,48707
1,2050,4568,52337
1,2050,4569,54557
1,2050,4570,55461
1,2050,4571,56274
1,2050,4572,57150
1,2050,4573,57805
1,2050,4574,58602
1,2050,4575,57932
1,2050,4576,58091
1,2050,4577,58471
1,2050,4578,58593
1,2050,4579,57426
1,2050,4580,55364
1,2050,4581,55081
1,2050,4582,58474
1,2050,4583,57045
1,2050,4584,51684
1,2050,4585,50336
1,2050,4586,47648
1,2050,4587,46311
1,2050,4588,43763
1,2050,4589,41136
1,2050,4590,44096
1,2050,4591,49101
1,2050,4592,52701
1,2050,4593,54894
1,2050,4594,55709
1,2050,4595,56342
1,2050,4596,56994
1,2050,4597,57378
1,2050,4598,57795
1,2050,4599,56744
1,2050,4600,56567
1,2050,4601,56704
1,2050,4602,56944
1,2050,4603,55887
1,2050,4604,53839
1,2050,4605,53454
1,2050,4606,56689
1,2050,4607,55583
1,2050,4608,50552
1,2050,4609,49192
1,2050,4610,46481
1,2050,4611,45073
1,2050,4612,42450
1,2050,4613,39877
1,2050,4614,42907
1,2050,4615,47683
1,2050,4616,51224
1,2050,4617,53168
1,2050,4618,53699
1,2050,4619,54181
1,2050,4620,54739
1,2050,4621,54970
1,2050,4622,55033
1,2050,4623,53810
1,2050,4624,53618
1,2050,4625,53894
1,2050,4626,54665
1,2050,4627,53967
1,2050,4628,52068
1,2050,4629,51656
1,2050,4630,54782
1,2050,4631,54058
1,2050,4632,45641
1,2050,4633,43647
1,2050,4634,41173
1,2050,4635,39446
1,2050,4636,37128
1,2050,4637,34987
1,2050,4638,36041
1,2050,4639,38461
1,2050,4640,41521
1,2050,4641,44152
1,2050,4642,44848
1,2050,4643,45366
1,2050,4644,46533
1,2050,4645,45637
1,2050,4646,44841
1,2050,4647,43422
1,2050,4648,42871
1,2050,4649,42973
1,2050,4650,43615
1,2050,4651,43484
1,2050,4652,42427
1,2050,4653,42961
1,2050,4654,46598
1,2050,4655,46863
1,2050,4656,43332
1,2050,4657,41675
1,2050,4658,39094
1,2050,4659,37237
1,2050,4660,34576
1,2050,4661,31487
1,2050,4662,31429
1,2050,4663,32931
1,2050,4664,35647
1,2050,4665,38024
1,2050,4666,39203
1,2050,4667,40015
1,2050,4668,41821
1,2050,4669,40538
1,2050,4670,39075
1,2050,4671,37547
1,2050,4672,37256
1,2050,4673,37920
1,2050,4674,39262
1,2050,4675,40330
1,2050,4676,40872
1,2050,4677,41833
1,2050,4678,45351
1,2050,4679,45768
1,2050,4680,43216
1,2050,4681,41579
1,2050,4682,39016
1,2050,4683,37172
1,2050,4684,34530
1,2050,4685,31479
1,2050,4686,31451
1,2050,4687,32954
1,2050,4688,35650
1,2050,4689,37948
1,2050,4690,39079
1,2050,4691,39891
1,2050,4692,41735
1,2050,4693,40493
1,2050,4694,39075
1,2050,4695,37596
1,2050,4696,37365
1,2050,4697,38095
1,2050,4698,39463
1,2050,4699,40536
1,2050,4700,41119
1,2050,4701,42126
1,2050,4702,45686
1,2050,4703,46032
1,2050,4704,45469
1,2050,4705,44307
1,2050,4706,41558
1,2050,4707,40308
1,2050,4708,38173
1,2050,4709,36289
1,2050,4710,39772
1,2050,4711,44243
1,2050,4712,48113
1,2050,4713,50175
1,2050,4714,50652
1,2050,4715,51320
1,2050,4716,52127
1,2050,4717,52520
1,2050,4718,52481
1,2050,4719,51322
1,2050,4720,51265
1,2050,4721,51933
1,2050,4722,53230
1,2050,4723,53152
1,2050,4724,51529
1,2050,4725,51474
1,2050,4726,54825
1,2050,4727,54135
1,2050,4728,49769
1,2050,4729,48519
1,2050,4730,45800
1,2050,4731,44387
1,2050,4732,41831
1,2050,4733,39293
1,2050,4734,42253
1,2050,4735,46606
1,2050,4736,50229
1,2050,4737,52350
1,2050,4738,53000
1,2050,4739,53700
1,2050,4740,54533
1,2050,4741,55017
1,2050,4742,55444
1,2050,4743,54638
1,2050,4744,54807
1,2050,4745,55454
1,2050,4746,56289
1,2050,4747,55443
1,2050,4748,53701
1,2050,4749,53668
1,2050,4750,56998
1,2050,4751,55898
1,2050,4752,51032
1,2050,4753,49758
1,2050,4754,47033
1,2050,4755,45663
1,2050,4756,43151
1,2050,4757,40526
1,2050,4758,43394
1,2050,4759,47947
1,2050,4760,51616
1,2050,4761,53994
1,2050,4762,54964
1,2050,4763,55887
1,2050,4764,56886
1,2050,4765,57590
1,2050,4766,58446
1,2050,4767,57877
1,2050,4768,58113
1,2050,4769,58653
1,2050,4770,58895
1,2050,4771,57630
1,2050,4772,55692
1,2050,4773,55659
1,2050,4774,59077
1,2050,4775,57539
1,2050,4776,52270
1,2050,4777,50988
1,2050,4778,48280
1,2050,4779,46978
1,2050,4780,44544
1,2050,4781,41865
1,2050,4782,44661
1,2050,4783,49459
1,2050,4784,53194
1,2050,4785,55849
1,2050,4786,57145
1,2050,4787,58259
1,2050,4788,59384
1,2050,4789,60269
1,2050,4790,61525
1,2050,4791,61150
1,2050,4792,61403
1,2050,4793,61789
1,2050,4794,61414
1,2050,4795,59714
1,2050,4796,57562
1,2050,4797,57503
1,2050,4798,60978
1,2050,4799,59020
1,2050,4800,53443
1,2050,4801,52090
1,2050,4802,49328
1,2050,4803,48078
1,2050,4804,45609
1,2050,4805,42922
1,2050,4806,45502
1,2050,4807,50244
1,2050,4808,53899
1,2050,4809,56509
1,2050,4810,57728
1,2050,4811,58618
1,2050,4812,59628
1,2050,4813,60012
1,2050,4814,60855
1,2050,4815,59953
1,2050,4816,59723
1,2050,4817,59883
1,2050,4818,59109
1,2050,4819,57162
1,2050,4820,55089
1,2050,4821,54981
1,2050,4822,58402
1,2050,4823,56680
1,2050,4824,48072
1,2050,4825,46285
1,2050,4826,43806
1,2050,4827,42279
1,2050,4828,40041
1,2050,4829,37522
1,2050,4830,38115
1,2050,4831,40628
1,2050,4832,43657
1,2050,4833,46598
1,2050,4834,47841
1,2050,4835,48745
1,2050,4836,50251
1,2050,4837,49631
1,2050,4838,49549
1,2050,4839,48652
1,2050,4840,48346
1,2050,4841,48412
1,2050,4842,48279
1,2050,4843,47327
1,2050,4844,46017
1,2050,4845,46469
1,2050,4846,50029
1,2050,4847,49267
1,2050,4848,44942
1,2050,4849,43298
1,2050,4850,40793
1,2050,4851,39115
1,2050,4852,36627
1,2050,4853,33475
1,2050,4854,33389
1,2050,4855,35005
1,2050,4856,37603
1,2050,4857,40368
1,2050,4858,41997
1,2050,4859,43257
1,2050,4860,45300
1,2050,4861,44409
1,2050,4862,43750
1,2050,4863,42657
1,2050,4864,42632
1,2050,4865,43159
1,2050,4866,43709
1,2050,4867,44160
1,2050,4868,44384
1,2050,4869,45493
1,2050,4870,48947
1,2050,4871,48314
1,2050,4872,46383
1,2050,4873,45233
1,2050,4874,42707
1,2050,4875,41692
1,2050,4876,39596
1,2050,4877,37536
1,2050,4878,40794
1,2050,4879,45467
1,2050,4880,49354
1,2050,4881,51624
1,2050,4882,52448
1,2050,4883,53193
1,2050,4884,54132
1,2050,4885,54621
1,2050,4886,54846
1,2050,4887,53855
1,2050,4888,53826
1,2050,4889,54257
1,2050,4890,54896
1,2050,4891,54303
1,2050,4892,52506
1,2050,4893,52170
1,2050,4894,55424
1,2050,4895,54377
1,2050,4896,49829
1,2050,4897,48582
1,2050,4898,45870
1,2050,4899,44546
1,2050,4900,42035
1,2050,4901,39465
1,2050,4902,42331
1,2050,4903,46635
1,2050,4904,50259
1,2050,4905,52496
1,2050,4906,53228
1,2050,4907,53867
1,2050,4908,54665
1,2050,4909,55094
1,2050,4910,55428
1,2050,4911,54470
1,2050,4912,54594
1,2050,4913,55111
1,2050,4914,55681
1,2050,4915,54787
1,2050,4916,52916
1,2050,4917,52929
1,2050,4918,56131
1,2050,4919,54961
1,2050,4920,50114
1,2050,4921,48897
1,2050,4922,46223
1,2050,4923,44952
1,2050,4924,42502
1,2050,4925,39947
1,2050,4926,42811
1,2050,4927,47229
1,2050,4928,50892
1,2050,4929,53249
1,2050,4930,54117
1,2050,4931,54831
1,2050,4932,55671
1,2050,4933,56158
1,2050,4934,56626
1,2050,4935,55711
1,2050,4936,55801
1,2050,4937,56215
1,2050,4938,56530
1,2050,4939,55460
1,2050,4940,53491
1,2050,4941,53463
1,2050,4942,56641
1,2050,4943,55323
1,2050,4944,50351
1,2050,4945,49095
1,2050,4946,46380
1,2050,4947,45073
1,2050,4948,42580
1,2050,4949,39974
1,2050,4950,42796
1,2050,4951,47168
1,2050,4952,50789
1,2050,4953,53088
1,2050,4954,53885
1,2050,4955,54538
1,2050,4956,55323
1,2050,4957,55744
1,2050,4958,56106
1,2050,4959,55117
1,2050,4960,55169
1,2050,4961,55586
1,2050,4962,56001
1,2050,4963,55000
1,2050,4964,53057
1,2050,4965,53013
1,2050,4966,56155
1,2050,4967,54927
1,2050,4968,50111
1,2050,4969,48779
1,2050,4970,46141
1,2050,4971,44708
1,2050,4972,42238
1,2050,4973,39619
1,2050,4974,42304
1,2050,4975,46436
1,2050,4976,49947
1,2050,4977,52153
1,2050,4978,52660
1,2050,4979,53179
1,2050,4980,53888
1,2050,4981,53589
1,2050,4982,53721
1,2050,4983,52488
1,2050,4984,52287
1,2050,4985,52851
1,2050,4986,53354
1,2050,4987,52157
1,2050,4988,50591
1,2050,4989,50806
1,2050,4990,53978
1,2050,4991,52878
1,2050,4992,45568
1,2050,4993,43749
1,2050,4994,41315
1,2050,4995,39614
1,2050,4996,37249
1,2050,4997,34737
1,2050,4998,35408
1,2050,4999,37313
1,2050,5000,40197
1,2050,5001,42884
1,2050,5002,43980
1,2050,5003,44767
1,2050,5004,46323
1,2050,5005,45650
1,2050,5006,45152
1,2050,5007,44137
1,2050,5008,43884
1,2050,5009,44277
1,2050,5010,44664
1,2050,5011,44137
1,2050,5012,43371
1,2050,5013,44104
1,2050,5014,47562
1,2050,5015,47084
1,2050,5016,43189
1,2050,5017,41647
1,2050,5018,39311
1,2050,5019,37598
1,2050,5020,35183
1,2050,5021,32188
1,2050,5022,32218
1,2050,5023,33511
1,2050,5024,36065
1,2050,5025,38676
1,2050,5026,40179
1,2050,5027,41386
1,2050,5028,43350
1,2050,5029,42396
1,2050,5030,41674
1,2050,5031,40751
1,2050,5032,40690
1,2050,5033,41486
1,2050,5034,42234
1,2050,5035,42928
1,2050,5036,43307
1,2050,5037,44574
1,2050,5038,47786
1,2050,5039,46935
1,2050,5040,45353
1,2050,5041,44219
1,2050,5042,41618
1,2050,5043,40476
1,2050,5044,38283
1,2050,5045,36073
1,2050,5046,38956
1,2050,5047,43247
